Grelos de nabo crus,Batatas Produtos Hortícolas e Derivados excepto leguminosas,119.0 kJ,28.0 kcal,0.5 g,2.3 g,48.0 mg,2.4 g,0.0 mg
Grelos de nabo cozidos,Batatas Produtos Hortícolas e Derivados excepto leguminosas,85.0 kJ,20.0 kcal,0.4 g,1.3 g,280.0 mg,1.8 g,0.0 mg
Nabo (raiz) cru,Batatas Produtos Hortícolas e Derivados excepto leguminosas,89.0 kJ,21.0 kcal,0.4 g,3.0 g,50.0 mg,0.4 g,0.0 mg
Nabo (raiz) cozido,Batatas Produtos Hortícolas e Derivados excepto leguminosas,78.0 kJ,19.0 kcal,0.4 g,2.3 g,280.0 mg,0.4 g,0.0 mg
Pepino cru,Batatas Produtos Hortícolas e Derivados excepto leguminosas,80.0 kJ,19.0 kcal,0.6 g,1.7 g,7.5 mg,1.4 g,0.0 mg
Pimento cru,Batatas Produtos Hortícolas e Derivados excepto leguminosas,111.0 kJ,27.0 kcal,0.6 g,2.7 g,10.0 mg,1.6 g,0.0 mg
Pimento grelhado,Batatas Produtos Hortícolas e Derivados excepto leguminosas,153.0 kJ,37.0 kcal,0.6 g,3.7 g,15.0 mg,2.7 g,0.0 mg
Rabanete cru,Batatas Produtos Hortícolas e Derivados excepto leguminosas,64.0 kJ,15.0 kcal,0.2 g,1.9 g,28.0 mg,1.0 g,0.0 mg
Salsa crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,83.0 kJ,20.0 kcal,0.0 g,0.4 g,85.0 mg,3.1 g,0.0 mg
Tomate cru,Batatas Produtos Hortícolas e Derivados excepto leguminosas,95.0 kJ,22.0 kcal,0.3 g,3.5 g,32.0 mg,0.8 g,0.0 mg
Tomate em conserva ao natural,Batatas Produtos Hortícolas e Derivados excepto leguminosas,90.0 kJ,21.0 kcal,0.3 g,3.2 g,72.0 mg,1.0 g,0.0 mg
Túbera (trufa) crua,Batatas Produtos Hortícolas e Derivados excepto leguminosas,326.0 kJ,77.0 kcal,0.3 g,14.5 g,12.0 mg,3.3 g,0.0 mg
Abacate,Frutos e Derivados,470.0 kJ,114.0 kcal,10.5 g,2.3 g,38.0 mg,1.1 g,0.0 mg
Abóbora cristalizada,Frutos e Derivados,1240.0 kJ,293.0 kcal,0.2 g,72.4 g,68.0 mg,0.0 g,0.0 mg
Ameixa branca,Frutos e Derivados,171.0 kJ,40.0 kcal,0.2 g,7.8 g,130.0 mg,0.6 g,0.0 mg
Ameixa encarnada,Frutos e Derivados,172.0 kJ,41.0 kcal,0.2 g,7.4 g,5.0 mg,0.8 g,0.0 mg
Ameixa conserva em calda de açúcar,Frutos e Derivados,486.0 kJ,115.0 kcal,0.2 g,27.5 g,15.0 mg,0.2 g,0.0 mg
Ameixa rainha Cláudia,Frutos e Derivados,242.0 kJ,57.0 kcal,0.1 g,11.8 g,2.5 mg,0.8 g,0.0 mg
Ameixa seca,Frutos e Derivados,834.0 kJ,198.0 kcal,0.3 g,37.8 g,30.0 mg,2.9 g,0.0 mg
Ananás,Frutos e Derivados,201.0 kJ,48.0 kcal,0.2 g,9.5 g,5.0 mg,0.5 g,0.0 mg
Ananás conserva em calda de açúcar,Frutos e Derivados,417.0 kJ,98.0 kcal,0.1 g,23.2 g,5.0 mg,0.2 g,0.0 mg
Anona,Frutos e Derivados,348.0 kJ,82.0 kcal,0.4 g,16.8 g,28.0 mg,1.7 g,0.0 mg
Banana,Frutos e Derivados,441.0 kJ,104.0 kcal,0.4 g,21.8 g,15.0 mg,1.6 g,0.0 mg
Carambola,Frutos e Derivados,171.0 kJ,40.0 kcal,0.3 g,7.1 g,7.5 mg,0.5 g,0.0 mg
Cereja (4 variedades),Frutos e Derivados,284.0 kJ,67.0 kcal,0.7 g,13.3 g,2.5 mg,0.8 g,0.0 mg
Cereja conserva em calda de açúcar,Frutos e Derivados,510.0 kJ,120.0 kcal,0.2 g,28.7 g,10.0 mg,0.4 g,0.0 mg
Cereja cristalizada,Frutos e Derivados,1390.0 kJ,326.0 kcal,0.2 g,79.9 g,68.0 mg,0.4 g,0.0 mg
Clementina,Frutos e Derivados,223.0 kJ,53.0 kcal,0.2 g,11.1 g,5.0 mg,0.8 g,0.0 mg
Damasco,Frutos e Derivados,203.0 kJ,48.0 kcal,0.1 g,8.5 g,2.5 mg,0.8 g,0.0 mg
Damasco conserva em calda de açúcar,Frutos e Derivados,690.0 kJ,162.0 kcal,0.1 g,39.3 g,2.5 mg,0.5 g,0.0 mg
Damasco seco,Frutos e Derivados,1020.0 kJ,242.0 kcal,0.9 g,41.2 g,110.0 mg,5.4 g,0.0 mg
Dióspiro,Frutos e Derivados,274.0 kJ,65.0 kcal,0.0 g,14.8 g,12.0 mg,0.6 g,0.0 mg
Figo (5 variedades),Frutos e Derivados,332.0 kJ,78.0 kcal,0.5 g,16.3 g,7.5 mg,0.9 g,0.0 mg
Figo cristalizado,Frutos e Derivados,1250.0 kJ,295.0 kcal,0.4 g,71.2 g,160.0 mg,0.5 g,0.0 mg
Figo seco,Frutos e Derivados,1140.0 kJ,270.0 kcal,0.6 g,58.3 g,160.0 mg,2.3 g,0.0 mg
Framboesa,Frutos e Derivados,202.0 kJ,48.0 kcal,0.6 g,5.1 g,2.5 mg,0.9 g,0.0 mg
Ginja,Frutos e Derivados,240.0 kJ,57.0 kcal,0.3 g,11.5 g,7.5 mg,0.9 g,0.0 mg
Quivi Kiwi,Frutos e Derivados,253.0 kJ,60.0 kcal,0.5 g,10.9 g,22.0 mg,1.1 g,0.0 mg
Laranja (3 variedades),Frutos e Derivados,201.0 kJ,48.0 kcal,0.2 g,8.9 g,10.0 mg,1.1 g,0.0 mg
Limão,Frutos e Derivados,130.0 kJ,31.0 kcal,0.3 g,1.9 g,5.0 mg,0.5 g,0.0 mg
Maçã com casca,Frutos e Derivados,269.0 kJ,64.0 kcal,0.5 g,13.4 g,15.0 mg,0.2 g,0.0 mg
Maçã sem casca,Frutos e Derivados,256.0 kJ,60.0 kcal,0.5 g,12.7 g,15.0 mg,0.2 g,0.0 mg
Maçã seca,Frutos e Derivados,1090.0 kJ,257.0 kcal,0.3 g,57.1 g,65.0 mg,0.8 g,0.0 mg
Maçã cozida com açúcar,Frutos e Derivados,325.0 kJ,77.0 kcal,0.5 g,17.0 g,10.0 mg,0.2 g,0.0 mg
Maçã cozida sem açúcar,Frutos e Derivados,214.0 kJ,51.0 kcal,0.5 g,10.5 g,15.0 mg,0.2 g,0.0 mg
Maçã assada com açúcar,Frutos e Derivados,448.0 kJ,106.0 kcal,0.5 g,23.9 g,18.0 mg,0.2 g,0.0 mg
Maçã assada sem açúcar,Frutos e Derivados,315.0 kJ,75.0 kcal,0.5 g,15.7 g,20.0 mg,0.3 g,0.0 mg
Manga,Frutos e Derivados,250.0 kJ,59.0 kcal,0.3 g,11.7 g,35.0 mg,0.5 g,0.0 mg
Marmelo,Frutos e Derivados,221.0 kJ,53.0 kcal,0.2 g,9.3 g,10.0 mg,0.3 g,0.0 mg
Melancia,Frutos e Derivados,110.0 kJ,26.0 kcal,0.2 g,5.5 g,10.0 mg,0.4 g,0.0 mg
Melão (3 variedades),Frutos e Derivados,125.0 kJ,30.0 kcal,0.3 g,5.7 g,30.0 mg,0.6 g,0.0 mg
Meloa,Frutos e Derivados,98.0 kJ,23.0 kcal,0.1 g,4.2 g,20.0 mg,0.6 g,0.0 mg
Morango,Frutos e Derivados,142.0 kJ,34.0 kcal,0.4 g,5.3 g,5.0 mg,0.6 g,0.0 mg
Nectarina,Frutos e Derivados,206.0 kJ,49.0 kcal,0.1 g,8.7 g,2.5 mg,1.4 g,0.0 mg
Nêspera,Frutos e Derivados,216.0 kJ,51.0 kcal,0.4 g,10.2 g,2.5 mg,0.4 g,0.0 mg
Papaia,Frutos e Derivados,190.0 kJ,45.0 kcal,0.1 g,9.1 g,55.0 mg,0.6 g,0.0 mg
Pera (5 variedades),Frutos e Derivados,199.0 kJ,47.0 kcal,0.4 g,9.4 g,20.0 mg,0.3 g,0.0 mg
Pera cozida com açúcar,Frutos e Derivados,281.0 kJ,66.0 kcal,0.4 g,14.5 g,10.0 mg,0.3 g,0.0 mg
Pera cozida sem açúcar,Frutos e Derivados,168.0 kJ,40.0 kcal,0.4 g,7.8 g,12.0 mg,0.3 g,0.0 mg
Pera conserva em calda de açúcar,Frutos e Derivados,514.0 kJ,121.0 kcal,0.3 g,28.9 g,15.0 mg,0.2 g,0.0 mg
Pera cristalizada,Frutos e Derivados,1210.0 kJ,285.0 kcal,0.1 g,69.8 g,160.0 mg,0.2 g,0.0 mg
Pêssego (2 variedades),Frutos e Derivados,184.0 kJ,44.0 kcal,0.3 g,8.1 g,7.5 mg,0.6 g,0.0 mg
Pêssego conserva em calda de açúcar,Frutos e Derivados,365.0 kJ,86.0 kcal,0.1 g,20.6 g,2.5 mg,0.2 g,0.0 mg
Romã,Frutos e Derivados,254.0 kJ,60.0 kcal,0.4 g,12.0 g,7.5 mg,0.4 g,0.0 mg
Tâmara seca,Frutos e Derivados,1260.0 kJ,298.0 kcal,0.3 g,67.3 g,12.0 mg,2.5 g,0.0 mg
Tângera,Frutos e Derivados,172.0 kJ,41.0 kcal,0.1 g,7.8 g,10.0 mg,0.7 g,0.0 mg
Tangerina,Frutos e Derivados,188.0 kJ,44.0 kcal,0.1 g,8.7 g,12.0 mg,0.7 g,0.0 mg
Toranja,Frutos e Derivados,151.0 kJ,36.0 kcal,0.1 g,6.0 g,2.5 mg,0.9 g,0.0 mg
Uva branca (5 variedades),Frutos e Derivados,329.0 kJ,78.0 kcal,0.5 g,17.3 g,5.0 mg,0.3 g,0.0 mg
Uva tinta (5 variedades),Frutos e Derivados,352.0 kJ,83.0 kcal,0.5 g,18.6 g,5.0 mg,0.3 g,0.0 mg
Uva seca (passas),Frutos e Derivados,1240.0 kJ,294.0 kcal,0.7 g,67.0 g,130.0 mg,1.8 g,0.0 mg
Amêndoa miolo com pele,Frutos e Derivados,2660.0 kJ,643.0 kcal,56.0 g,7.2 g,15.0 mg,21.6 g,0.0 mg
Amêndoa miolo torrada sem pele,Frutos e Derivados,2690.0 kJ,650.0 kcal,56.8 g,7.1 g,15.0 mg,21.6 g,0.0 mg
Amendoim miolo,Frutos e Derivados,2440.0 kJ,589.0 kcal,47.7 g,10.1 g,18.0 mg,25.4 g,0.0 mg
Amendoim miolo torrado sem sal,Frutos e Derivados,2500.0 kJ,605.0 kcal,49.6 g,9.5 g,15.0 mg,25.6 g,0.0 mg
Amendoim miolo torrado com sal,Frutos e Derivados,2540.0 kJ,614.0 kcal,51.8 g,6.6 g,1050.0 mg,26.2 g,0.0 mg
Avelã miolo,Frutos e Derivados,2840.0 kJ,689.0 kcal,66.3 g,6.0 g,5.0 mg,14.0 g,0.0 mg
Azeitona,Frutos e Derivados,740.0 kJ,180.0 kcal,18.5 g,0.0 g,5250.0 mg,1.4 g,0.0 mg
Castanha miolo,Frutos e Derivados,819.0 kJ,194.0 kcal,1.1 g,39.8 g,22.0 mg,3.1 g,0.0 mg
Castanha assada com sal,Frutos e Derivados,937.0 kJ,222.0 kcal,1.3 g,45.5 g,1380.0 mg,3.5 g,0.0 mg
Castanha pilada,Frutos e Derivados,1440.0 kJ,341.0 kcal,2.0 g,70.0 g,42.0 mg,5.1 g,0.0 mg
Castanha de caju torrada e salgada,Frutos e Derivados,2540.0 kJ,613.0 kcal,50.0 g,19.4 g,800.0 mg,19.6 g,0.0 mg
Coco seco ralado,Frutos e Derivados,2670.0 kJ,648.0 kcal,62.0 g,6.4 g,70.0 mg,5.6 g,0.0 mg
Noz miolo,Frutos e Derivados,2880.0 kJ,699.0 kcal,67.5 g,3.6 g,30.0 mg,16.7 g,0.0 mg
Pinhão miolo,Frutos e Derivados,2580.0 kJ,622.0 kcal,51.7 g,5.0 g,2.5 mg,33.2 g,0.0 mg
Pistácio torrado e salgado,Frutos e Derivados,2550.0 kJ,616.0 kcal,53.0 g,12.6 g,1620.0 mg,18.0 g,0.0 mg
Azeite (4 marcas),Azeite Óleos e Gorduras,3700.0 kJ,900.0 kcal,99.9 g,0.0 g,0.0 mg,0.1 g,0.0 mg
Óleo alimentar,Azeite Óleos e Gorduras,3680.0 kJ,896.0 kcal,99.5 g,0.0 g,0.0 mg,0.0 g,0.0 mg
Óleo de amendoim,Azeite Óleos e Gorduras,3640.0 kJ,886.0 kcal,98.5 g,0.0 g,0.0 mg,0.0 g,0.0 mg
Óleo Becel,Azeite Óleos e Gorduras,3640.0 kJ,886.0 kcal,98.5 g,0.0 g,2.5 mg,0.0 g,0.0 mg
Óleo de girassol,Azeite Óleos e Gorduras,3680.0 kJ,896.0 kcal,99.5 g,0.0 g,0.0 mg,0.0 g,0.0 mg
Óleos de milho,Azeite Óleos e Gorduras,3680.0 kJ,896.0 kcal,99.5 g,0.0 g,0.0 mg,0.0 g,0.0 mg
Óleo de palma,Azeite Óleos e Gorduras,3700.0 kJ,900.0 kcal,100.0 g,0.0 g,0.0 mg,0.0 g,0.0 mg
Óleo de soja,Azeite Óleos e Gorduras,3640.0 kJ,886.0 kcal,98.5 g,0.0 g,0.0 mg,0.0 g,0.0 mg
Banha de porco,Azeite Óleos e Gorduras,3680.0 kJ,896.0 kcal,99.5 g,0.0 g,5.0 mg,0.0 g,82.0 mg
Creme vegetal para barrar 72% gordura 33% ácidos gordos polinsaturados,Azeite Óleos e Gorduras,2680.0 kJ,651.0 kcal,72.1 g,0.4 g,850.0 mg,0.1 g,2.0 mg
Creme vegetal para barrar 35% gordura com fitosteróis,Azeite Óleos e Gorduras,1350.0 kJ,328.0 kcal,35.0 g,3.2 g,98.0 mg,0.1 g,35.0 mg
Creme vegetal para barrar 70% gordura com sal,Azeite Óleos e Gorduras,2600.0 kJ,632.0 kcal,70.0 g,0.3 g,3000.0 mg,0.1 g,2.0 mg
Creme vegetal para barrar 37% gordura,Azeite Óleos e Gorduras,1410.0 kJ,343.0 kcal,37.4 g,0.2 g,750.0 mg,1.4 g,1.0 mg
Creme vegetal para barrar 70% gordura 53% ácidos gordos monoinsaturados,Azeite Óleos e Gorduras,2600.0 kJ,632.0 kcal,70.0 g,0.5 g,2180.0 mg,0.1 g,4.0 mg
Creme vegetal para barrar 58% gordura com cálcio,Azeite Óleos e Gorduras,2160.0 kJ,525.0 kcal,58.0 g,0.5 g,1500.0 mg,0.3 g,4.0 mg
Creme vegetal culinário 75% gordura sem sal,Azeite Óleos e Gorduras,2780.0 kJ,677.0 kcal,75.0 g,0.4 g,15.0 mg,0.1 g,2.0 mg
Manteiga com sal,Azeite Óleos e Gorduras,3040.0 kJ,739.0 kcal,81.8 g,0.7 g,1880.0 mg,0.1 g,230.0 mg
Manteiga sem sal,Azeite Óleos e Gorduras,3080.0 kJ,750.0 kcal,83.0 g,0.7 g,20.0 mg,0.1 g,230.0 mg
Margarina industrial para pastelaria com sal,Azeite Óleos e Gorduras,2990.0 kJ,726.0 kcal,80.5 g,0.4 g,3000.0 mg,0.1 g,225.0 mg
Margarina líquida 65% gordura com sal,Azeite Óleos e Gorduras,2420.0 kJ,588.0 kcal,65.3 g,0.0 g,3000.0 mg,0.0 g,2.0 mg
Margarina culinária para folhados com sal,Azeite Óleos e Gorduras,3170.0 kJ,772.0 kcal,85.5 g,0.4 g,2420.0 mg,0.1 g,225.0 mg
Margarina 3/4 de girassol,Azeite Óleos e Gorduras,2150.0 kJ,524.0 kcal,58.0 g,0.3 g,600.0 mg,0.1 g,1.0 mg
Margarina vegetal culinária 80% gordura com sal,Azeite Óleos e Gorduras,2970.0 kJ,722.0 kcal,80.0 g,0.4 g,3000.0 mg,0.1 g,2.0 mg
Margarina vegetal culinária com alho e sal,Azeite Óleos e Gorduras,2850.0 kJ,692.0 kcal,74.3 g,4.4 g,3000.0 mg,1.0 g,2.0 mg
Minarina (meia margarina),Azeite Óleos e Gorduras,1560.0 kJ,380.0 kcal,41.6 g,0.4 g,420.0 mg,0.9 g,2.0 mg
Shortening para pastelaria,Azeite Óleos e Gorduras,3610.0 kJ,878.0 kcal,97.5 g,0.0 g,0.0 mg,0.0 g,0.0 mg
Shortening para restaurante,Azeite Óleos e Gorduras,3700.0 kJ,900.0 kcal,100.0 g,0.0 g,0.0 mg,0.0 g,0.0 mg
Açúcar amarelo,Açúcar Produtos Açucarados e Mel,1660.0 kJ,390.0 kcal,0.0 g,97.5 g,45.0 mg,0.0 g,0.0 mg
Açúcar branco,Açúcar Produtos Açucarados e Mel,1690.0 kJ,397.0 kcal,0.0 g,99.3 g,0.0 mg,0.0 g,0.0 mg
Compota de ameixa,Açúcar Produtos Açucarados e Mel,849.0 kJ,200.0 kcal,0.0 g,49.2 g,22.0 mg,0.3 g,0.0 mg
Compota de ananás,Açúcar Produtos Açucarados e Mel,895.0 kJ,211.0 kcal,0.1 g,50.8 g,30.0 mg,0.5 g,0.0 mg
Compota de cereja,Açúcar Produtos Açucarados e Mel,1070.0 kJ,251.0 kcal,0.0 g,61.9 g,28.0 mg,0.4 g,0.0 mg
Compota de damasco,Açúcar Produtos Açucarados e Mel,1020.0 kJ,239.0 kcal,0.0 g,58.9 g,25.0 mg,0.4 g,0.0 mg
Compota de laranja,Açúcar Produtos Açucarados e Mel,1030.0 kJ,242.0 kcal,0.0 g,59.5 g,35.0 mg,0.4 g,0.0 mg
Doce de cereja,Açúcar Produtos Açucarados e Mel,1110.0 kJ,262.0 kcal,0.0 g,64.9 g,30.0 mg,0.2 g,0.0 mg
Doce de damasco,Açúcar Produtos Açucarados e Mel,992.0 kJ,233.0 kcal,0.0 g,57.4 g,28.0 mg,0.5 g,0.0 mg
Doce de framboesa,Açúcar Produtos Açucarados e Mel,1030.0 kJ,242.0 kcal,0.0 g,59.7 g,40.0 mg,0.4 g,0.0 mg
Doce de ginja,Açúcar Produtos Açucarados e Mel,1120.0 kJ,263.0 kcal,0.0 g,64.8 g,30.0 mg,0.4 g,0.0 mg
Doce de maçã,Açúcar Produtos Açucarados e Mel,1010.0 kJ,239.0 kcal,0.0 g,59.0 g,38.0 mg,0.2 g,0.0 mg
Doce de morango,Açúcar Produtos Açucarados e Mel,1040.0 kJ,245.0 kcal,0.0 g,60.5 g,38.0 mg,0.2 g,0.0 mg
Doce de pêssego,Açúcar Produtos Açucarados e Mel,887.0 kJ,209.0 kcal,0.0 g,51.3 g,38.0 mg,0.4 g,0.0 mg
Geleia de casca de laranja,Açúcar Produtos Açucarados e Mel,1170.0 kJ,275.0 kcal,0.0 g,68.0 g,45.0 mg,0.3 g,0.0 mg
Marmelada,Açúcar Produtos Açucarados e Mel,1200.0 kJ,284.0 kcal,0.0 g,69.7 g,5.0 mg,0.1 g,0.0 mg
Pastilha elástica,Açúcar Produtos Açucarados e Mel,1390.0 kJ,328.0 kcal,0.0 g,75.1 g,80.0 mg,6.9 g,0.0 mg
Rebuçados,Açúcar Produtos Açucarados e Mel,1620.0 kJ,381.0 kcal,0.0 g,95.0 g,62.0 mg,0.3 g,0.0 mg
Mel,Açúcar Produtos Açucarados e Mel,1330.0 kJ,314.0 kcal,0.0 g,78.0 g,30.0 mg,0.5 g,0.0 mg
Cacau em pó,Cacau e Derivados,1480.0 kJ,358.0 kcal,23.4 g,11.1 g,85.0 mg,19.6 g,0.0 mg
Chocolate em barra culinária,Cacau e Derivados,2090.0 kJ,502.0 kcal,30.5 g,44.0 g,42.0 mg,5.4 g,0.0 mg
Chocolate em pó,Cacau e Derivados,1970.0 kJ,469.0 kcal,20.3 g,63.8 g,28.0 mg,4.2 g,0.0 mg
Chocolate de leite,Cacau e Derivados,2300.0 kJ,552.0 kcal,33.9 g,53.1 g,300.0 mg,8.0 g,30.0 mg
Creme para barrar de cacau e avelãs (8 marcas),Cacau e Derivados,2270.0 kJ,544.0 kcal,33.3 g,54.7 g,120.0 mg,5.9 g,2.0 mg
Pó achocolatado com alto teor de gordura,Cacau e Derivados,1800.0 kJ,428.0 kcal,10.6 g,70.6 g,880.0 mg,12.0 g,4.0 mg
Pó achocolatado com baixo teor de gordura,Cacau e Derivados,1680.0 kJ,395.0 kcal,2.5 g,86.2 g,550.0 mg,6.5 g,0.0 mg
Arroz doce,Sobremesas,987.0 kJ,233.0 kcal,3.8 g,45.2 g,58.0 mg,4.4 g,129.0 mg
Gelado de água (sorvete),Sobremesas,561.0 kJ,132.0 kcal,0.0 g,32.6 g,5.0 mg,0.4 g,0.0 mg
Gelatina preparada com ananás em conserva,Sobremesas,410.0 kJ,97.0 kcal,0.0 g,21.6 g,6.5 mg,2.2 g,0.0 mg
Gelatina preparada com laranja e sumo de laranja,Sobremesas,354.0 kJ,84.0 kcal,0.1 g,17.4 g,9.5 mg,2.6 g,0.0 mg
Leite creme,Sobremesas,683.0 kJ,163.0 kcal,6.8 g,19.5 g,120.0 mg,5.9 g,227.0 mg
Mousse de chocolate,Sobremesas,1190.0 kJ,284.0 kcal,13.1 g,31.0 g,230.0 mg,9.5 g,256.0 mg
Pudim de leite e ovos,Sobremesas,1040.0 kJ,245.0 kcal,4.6 g,44.8 g,170.0 mg,6.1 g,157.0 mg
Pudim flan caseiro,Sobremesas,889.0 kJ,210.0 kcal,4.5 g,36.3 g,180.0 mg,6.2 g,142.0 mg
Pudim instantâneo em pó,Sobremesas,1740.0 kJ,412.0 kcal,9.4 g,79.4 g,1800.0 mg,2.0 g,1.0 mg
Pudim instantâneo preparado com leite meio gordo,Sobremesas,476.0 kJ,113.0 kcal,3.0 g,18.3 g,400.0 mg,3.1 g,7.0 mg
Pudim instantâneo preparado com leite magro,Sobremesas,437.0 kJ,104.0 kcal,1.9 g,18.3 g,400.0 mg,3.2 g,1.0 mg
Rabanada,Sobremesas,1230.0 kJ,294.0 kcal,16.6 g,31.3 g,210.0 mg,4.7 g,38.0 mg
Sonhos,Sobremesas,1620.0 kJ,389.0 kcal,26.2 g,29.2 g,180.0 mg,8.7 g,209.0 mg
Aguardente,Bebidas,1280.0 kJ,308.0 kcal,0.0 g,0.0 g,0.0 mg,0.0 g,0.0 mg
Brandy,Bebidas,1020.0 kJ,246.0 kcal,0.0 g,0.0 g,0.0 mg,0.0 g,0.0 mg
Gin - Rum- Whisky,Bebidas,919.0 kJ,222.0 kcal,0.0 g,0.0 g,0.0 mg,0.0 g,0.0 mg
Licor beneditino,Bebidas,1470.0 kJ,352.0 kcal,0.0 g,34.8 g,12.0 mg,0.0 g,0.0 mg
Licor de anis,Bebidas,1610.0 kJ,385.0 kcal,0.0 g,36.0 g,0.0 mg,0.0 g,0.0 mg
Licor de ginja,Bebidas,998.0 kJ,239.0 kcal,0.0 g,19.0 g,12.0 mg,0.1 g,0.0 mg
Licor simples,Bebidas,1230.0 kJ,294.0 kcal,0.0 g,24.4 g,0.0 mg,0.0 g,0.0 mg
Cerveja branca,Bebidas,123.0 kJ,30.0 kcal,0.0 g,0.5 g,28.0 mg,0.4 g,0.0 mg
Cerveja preta,Bebidas,94.0 kJ,23.0 kcal,0.0 g,0.6 g,35.0 mg,0.5 g,0.0 mg
Cerveja sem álcool,Bebidas,31.0 kJ,7.0 kcal,0.0 g,1.5 g,5.0 mg,0.3 g,0.0 mg
Sidra (vinho de maçã),Bebidas,199.0 kJ,48.0 kcal,0.0 g,2.3 g,18.0 mg,0.0 g,0.0 mg
Vinho espumante extra bruto,Bebidas,288.0 kJ,69.0 kcal,0.0 g,0.1 g,10.0 mg,0.1 g,0.0 mg
Vinho espumante doce,Bebidas,461.0 kJ,110.0 kcal,0.0 g,12.0 g,10.0 mg,0.1 g,0.0 mg
Vinho espumante meio Seco,Bebidas,331.0 kJ,80.0 kcal,0.0 g,4.2 g,15.0 mg,0.1 g,0.0 mg
Vinho espumante seco,Bebidas,307.0 kJ,74.0 kcal,0.0 g,2.6 g,12.0 mg,0.1 g,0.0 mg
Vinho generoso da Madeira,Bebidas,649.0 kJ,156.0 kcal,0.0 g,9.0 g,25.0 mg,0.2 g,0.0 mg
Vinho generoso do Porto doce,Bebidas,689.0 kJ,165.0 kcal,0.0 g,14.0 g,28.0 mg,0.1 g,0.0 mg
Vinho generoso do Porto meio seco,Bebidas,576.0 kJ,138.0 kcal,0.0 g,6.5 g,28.0 mg,0.1 g,0.0 mg
Vinho generoso do Porto seco,Bebidas,563.0 kJ,135.0 kcal,0.0 g,4.0 g,28.0 mg,0.1 g,0.0 mg
Vinho maduro branco,Bebidas,300.0 kJ,72.0 kcal,0.0 g,1.2 g,22.0 mg,0.1 g,0.0 mg
Vinho maduro palhete,Bebidas,270.0 kJ,65.0 kcal,0.0 g,0.1 g,22.0 mg,0.1 g,0.0 mg
Vinho maduro tinto,Bebidas,272.0 kJ,66.0 kcal,0.0 g,0.2 g,22.0 mg,0.1 g,0.0 mg
Vinho rosé,Bebidas,299.0 kJ,72.0 kcal,0.0 g,2.4 g,18.0 mg,0.2 g,0.0 mg
Vinho verde branco,Bebidas,245.0 kJ,59.0 kcal,0.0 g,0.1 g,28.0 mg,0.0 g,0.0 mg
Vinho verde tinto,Bebidas,237.0 kJ,57.0 kcal,0.0 g,0.3 g,38.0 mg,0.0 g,0.0 mg
Água rede pública de abastecimento (Lisboa),Bebidas,0.0 kJ,0.0 kcal,0.0 g,0.0 g,5.0 mg,0.0 g,0.0 mg
Água mineral natural Luso,Bebidas,0.0 kJ,0.0 kcal,0.0 g,0.0 g,1.8 mg,0.0 g,0.0 mg
Água mineral natural gasocarbónica Pedras Salgadas,Bebidas,0.0 kJ,0.0 kcal,0.0 g,0.0 g,160.0 mg,0.0 g,0.0 mg
Água mineral natural gaseificada Pizões-Moura,Bebidas,0.0 kJ,0.0 kcal,0.0 g,0.0 g,10.0 mg,0.0 g,0.0 mg
Água mineral natural gaseificada Vimeiro,Bebidas,0.0 kJ,0.0 kcal,0.0 g,0.0 g,42.0 mg,0.0 g,0.0 mg
Bebida refrigerante cola,Bebidas,153.0 kJ,36.0 kcal,0.0 g,9.0 g,12.0 mg,0.0 g,0.0 mg
Bebida refrigerante cola light,Bebidas,0.0 kJ,0.0 kcal,0.0 g,0.0 g,12.0 mg,0.0 g,0.0 mg
Bebida refrigerante gasosa,Bebidas,119.0 kJ,28.0 kcal,0.0 g,7.0 g,22.0 mg,0.0 g,0.0 mg
Bebida refrigerante de laranja,Bebidas,178.0 kJ,42.0 kcal,0.0 g,10.5 g,25.0 mg,0.0 g,0.0 mg
Café infusão - bica (3 marcas),Bebidas,16.0 kJ,4.0 kcal,0.1 g,0.3 g,7.5 mg,0.4 g,0.0 mg
Café infusão - café de cafeteira (3 marcas),Bebidas,8.0 kJ,2.0 kcal,0.0 g,0.3 g,2.5 mg,0.2 g,0.0 mg
Café infusão - carioca (2 marcas),Bebidas,8.0 kJ,2.0 kcal,0.0 g,0.3 g,5.0 mg,0.2 g,0.0 mg
Café infusão - valor médio (bica 60% e café de cafeteira 40%),Bebidas,14.0 kJ,3.0 kcal,0.1 g,0.3 g,5.0 mg,0.3 g,0.0 mg
Café solúvel (pó) com cafeína (2 marcas),Bebidas,986.0 kJ,232.0 kcal,0.5 g,41.1 g,100.0 mg,14.9 g,0.0 mg
Café solúvel (pó) com cafeína (produto branco),Bebidas,1010.0 kJ,237.0 kcal,0.5 g,41.1 g,850.0 mg,16.1 g,0.0 mg
Café solúvel (pó) descafeinado (2 marcas),Bebidas,998.0 kJ,235.0 kcal,0.2 g,42.6 g,140.0 mg,14.7 g,0.0 mg
Café solúvel (pó) descafeinado (produto branco),Bebidas,1010.0 kJ,239.0 kcal,0.2 g,42.6 g,800.0 mg,15.6 g,0.0 mg
Sucedâneo de café (pó) (2 marcas),Bebidas,1590.0 kJ,375.0 kcal,3.4 g,81.0 g,170.0 mg,5.0 g,0.0 mg
